cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
common,fpca256_4,raw256,37,7,2,roc_auc,0.015873015873015928
common,fpca256_4,raw256,37,7,2,sensitivity,0.2857142857142857
common,fpca256_4,raw256,37,7,2,specificity,-0.33333333333333337
common,fpca256_4,raw256,38,7,3,roc_auc,-0.03571428571428581
common,fpca256_4,raw256,38,7,3,sensitivity,0.3571428571428571
common,fpca256_4,raw256,38,7,3,specificity,-0.7777777777777778
common,fpca256_4,raw256,39,7,4,roc_auc,0.0714285714285714
common,fpca256_4,raw256,39,7,4,sensitivity,0.1428571428571428
common,fpca256_4,raw256,39,7,4,specificity,-0.39999999999999997
common,fpca256_4,raw256,40,8,0,roc_auc,-0.04081632653061218
common,fpca256_4,raw256,40,8,0,sensitivity,0.1428571428571429
common,fpca256_4,raw256,40,8,0,specificity,-0.5714285714285714
common,fpca256_4,raw256,41,8,1,roc_auc,0.03174603174603163
common,fpca256_4,raw256,41,8,1,sensitivity,0.2857142857142857
common,fpca256_4,raw256,41,8,1,specificity,-0.3333333333333333
common,fpca256_4,raw256,42,8,2,roc_auc,0.13703703703703707
common,fpca256_4,raw256,42,8,2,sensitivity,0.2666666666666667
common,fpca256_4,raw256,42,8,2,specificity,-0.33333333333333337
common,fpca256_4,raw256,43,8,3,roc_auc,0.1269841269841271
common,fpca256_4,raw256,43,8,3,sensitivity,0.5
common,fpca256_4,raw256,43,8,3,specificity,-0.6666666666666667
common,fpca256_4,raw256,44,8,4,roc_auc,0.07692307692307687
common,fpca256_4,raw256,44,8,4,sensitivity,0.5384615384615384
common,fpca256_4,raw256,44,8,4,specificity,-0.4736842105263158
common,fpca256_4,raw256,45,9,0,roc_auc,0.13095238095238093
common,fpca256_4,raw256,45,9,0,sensitivity,0.2857142857142857
common,fpca256_4,raw256,45,9,0,specificity,-0.38888888888888895
common,fpca256_4,raw256,46,9,1,roc_auc,0.05666666666666664
common,fpca256_4,raw256,46,9,1,sensitivity,0.33333333333333337
common,fpca256_4,raw256,46,9,1,specificity,-0.39999999999999997
common,fpca256_4,raw256,47,9,2,roc_auc,0.04365079365079361
common,fpca256_4,raw256,47,9,2,sensitivity,0.35714285714285715
common,fpca256_4,raw256,47,9,2,specificity,-0.5
common,fpca256_4,raw256,48,9,3,roc_auc,-0.09642857142857142
common,fpca256_4,raw256,48,9,3,sensitivity,0.1428571428571428
common,fpca256_4,raw256,48,9,3,specificity,-0.20000000000000007
common,fpca256_4,raw256,49,9,4,roc_auc,-0.08119658119658113
common,fpca256_4,raw256,49,9,4,sensitivity,0.07692307692307687
common,fpca256_4,raw256,49,9,4,specificity,-0.5
common,fpca256_4,raw256,50,10,0,roc_auc,-0.03968253968253965
common,fpca256_4,raw256,50,10,0,sensitivity,0.5
common,fpca256_4,raw256,50,10,0,specificity,-0.6111111111111112
common,fpca256_4,raw256,51,10,1,roc_auc,0.004201680672268893
common,fpca256_4,raw256,51,10,1,sensitivity,0.0714285714285714
common,fpca256_4,raw256,51,10,1,specificity,-0.5294117647058824
common,fpca256_4,raw256,52,10,2,roc_auc,0.02597402597402587
common,fpca256_4,raw256,52,10,2,sensitivity,0.2857142857142857
common,fpca256_4,raw256,52,10,2,specificity,-0.5
common,fpca256_4,raw256,53,10,3,roc_auc,0.09523809523809523
common,fpca256_4,raw256,53,10,3,sensitivity,0.49999999999999994
common,fpca256_4,raw256,53,10,3,specificity,-0.4444444444444445
common,fpca256_4,raw256,54,10,4,roc_auc,0.17669172932330834
common,fpca256_4,raw256,54,10,4,sensitivity,0.2857142857142857
common,fpca256_4,raw256,54,10,4,specificity,-0.3684210526315789
common,fpca256_4,raw256,55,11,0,roc_auc,-0.06333333333333335
common,fpca256_4,raw256,55,11,0,sensitivity,0.20000000000000007
common,fpca256_4,raw256,55,11,0,specificity,-0.49999999999999994
common,fpca256_4,raw256,56,11,1,roc_auc,0.1386554621848738
common,fpca256_4,raw256,56,11,1,sensitivity,0.35714285714285715
common,fpca256_4,raw256,56,11,1,specificity,-0.23529411764705888
common,fpca256_4,raw256,57,11,2,roc_auc,0.12142857142857144
common,fpca256_4,raw256,57,11,2,sensitivity,0.42857142857142855
common,fpca256_4,raw256,57,11,2,specificity,-0.4
common,fpca256_4,raw256,58,11,3,roc_auc,-0.06349206349206349
common,fpca256_4,raw256,58,11,3,sensitivity,0.3571428571428571
common,fpca256_4,raw256,58,11,3,specificity,-0.38888888888888895
common,fpca256_4,raw256,59,11,4,roc_auc,0.012145748987854255
common,fpca256_4,raw256,59,11,4,sensitivity,0.5384615384615384
common,fpca256_4,raw256,59,11,4,specificity,-0.4210526315789474
common,fpca256_4,raw256,60,12,0,roc_auc,0.23921568627450973
common,fpca256_4,raw256,60,12,0,sensitivity,0.4
common,fpca256_4,raw256,60,12,0,specificity,-0.23529411764705882
common,fpca256_4,raw256,61,12,1,roc_auc,0.03007518796992481
common,fpca256_4,raw256,61,12,1,sensitivity,0.28571428571428575
common,fpca256_4,raw256,61,12,1,specificity,-0.47368421052631576
common,fpca256_4,raw256,62,12,2,roc_auc,0.11278195488721798
common,fpca256_4,raw256,62,12,2,sensitivity,0.3571428571428572
common,fpca256_4,raw256,62,12,2,specificity,-0.21052631578947367
common,fpca256_4,raw256,63,12,3,roc_auc,-0.046428571428571264
common,fpca256_4,raw256,63,12,3,sensitivity,0.3571428571428571
common,fpca256_4,raw256,63,12,3,specificity,-0.65
common,fpca256_4,raw256,64,12,4,roc_auc,-0.01619433198380571
common,fpca256_4,raw256,64,12,4,sensitivity,0.15384615384615385
common,fpca256_4,raw256,64,12,4,specificity,-0.368421052631579
common,fpca256_4,raw256,65,13,0,roc_auc,0.23015873015873023
common,fpca256_4,raw256,65,13,0,sensitivity,0.6428571428571428
common,fpca256_4,raw256,65,13,0,specificity,-0.6666666666666666
common,fpca256_4,raw256,66,13,1,roc_auc,0.0
common,fpca256_4,raw256,66,13,1,sensitivity,0.2666666666666667
common,fpca256_4,raw256,66,13,1,specificity,-0.55
common,fpca256_4,raw256,67,13,2,roc_auc,0.0300751879699247
common,fpca256_4,raw256,67,13,2,sensitivity,0.2142857142857143
common,fpca256_4,raw256,67,13,2,specificity,-0.47368421052631576
common,fpca256_4,raw256,68,13,3,roc_auc,0.15126050420168058
common,fpca256_4,raw256,68,13,3,sensitivity,0.2142857142857143
common,fpca256_4,raw256,68,13,3,specificity,-0.1764705882352941
common,fpca256_4,raw256,69,13,4,roc_auc,-0.07692307692307687
common,fpca256_4,raw256,69,13,4,sensitivity,0.23076923076923084
common,fpca256_4,raw256,69,13,4,specificity,-0.25
common,fpca256_4,raw256,70,14,0,roc_auc,-0.014035087719298178
common,fpca256_4,raw256,70,14,0,sensitivity,0.33333333333333337
common,fpca256_4,raw256,70,14,0,specificity,-0.6842105263157895
common,fpca256_4,raw256,71,14,1,roc_auc,0.02777777777777779
common,fpca256_4,raw256,71,14,1,sensitivity,0.1428571428571428
common,fpca256_4,raw256,71,14,1,specificity,-0.33333333333333337
common,fpca256_4,raw256,72,14,2,roc_auc,-0.12301587301587313
common,fpca256_4,raw256,72,14,2,sensitivity,0.4285714285714286
common,fpca256_4,raw256,72,14,2,specificity,-0.3888888888888889
common,fpca256_4,raw256,73,14,3,roc_auc,0.16785714285714287
common,fpca256_4,raw256,73,14,3,sensitivity,0.7142857142857143
common,fpca256_4,raw256,73,14,3,specificity,-0.5
common,fpca256_4,raw256,74,14,4,roc_auc,0.20647773279352233
common,fpca256_4,raw256,74,14,4,sensitivity,0.46153846153846156
common,fpca256_4,raw256,74,14,4,specificity,-0.3157894736842105
common,fpca256_4,raw256,75,15,0,roc_auc,0.026315789473684292
common,fpca256_4,raw256,75,15,0,sensitivity,0.3571428571428572
common,fpca256_4,raw256,75,15,0,specificity,-0.3157894736842105
common,fpca256_4,raw256,76,15,1,roc_auc,-0.00793650793650802
common,fpca256_4,raw256,76,15,1,sensitivity,0.2142857142857143
common,fpca256_4,raw256,76,15,1,specificity,-0.4444444444444445
common,fpca256_4,raw256,77,15,2,roc_auc,0.17894736842105274
common,fpca256_4,raw256,77,15,2,sensitivity,0.4666666666666667
common,fpca256_4,raw256,77,15,2,specificity,-0.5263157894736843
common,fpca256_4,raw256,78,15,3,roc_auc,0.026315789473684292
common,fpca256_4,raw256,78,15,3,sensitivity,0.2142857142857143
common,fpca256_4,raw256,78,15,3,specificity,-0.42105263157894735
common,fpca256_4,raw256,79,15,4,roc_auc,-0.11740890688259109
common,fpca256_4,raw256,79,15,4,sensitivity,0.3076923076923077
common,fpca256_4,raw256,79,15,4,specificity,-0.42105263157894735
common,fpca256_4,raw256,80,16,0,roc_auc,-0.14642857142857135
common,fpca256_4,raw256,80,16,0,sensitivity,0.4285714285714286
common,fpca256_4,raw256,80,16,0,specificity,-0.8
common,fpca256_4,raw256,81,16,1,roc_auc,0.1428571428571428
common,fpca256_4,raw256,81,16,1,sensitivity,0.2857142857142857
common,fpca256_4,raw256,81,16,1,specificity,-0.1764705882352941
common,fpca256_4,raw256,82,16,2,roc_auc,0.0
common,fpca256_4,raw256,82,16,2,sensitivity,0.4
common,fpca256_4,raw256,82,16,2,specificity,-0.3157894736842105
common,fpca256_4,raw256,83,16,3,roc_auc,0.03571428571428581
common,fpca256_4,raw256,83,16,3,sensitivity,0.2857142857142857
common,fpca256_4,raw256,83,16,3,specificity,-0.49999999999999994
common,fpca256_4,raw256,84,16,4,roc_auc,0.08547008547008539
common,fpca256_4,raw256,84,16,4,sensitivity,0.5384615384615384
common,fpca256_4,raw256,84,16,4,specificity,-0.5
common,fpca256_4,raw256,85,17,0,roc_auc,0.10357142857142865
common,fpca256_4,raw256,85,17,0,sensitivity,0.4285714285714286
common,fpca256_4,raw256,85,17,0,specificity,-0.5
common,fpca256_4,raw256,86,17,1,roc_auc,0.015873015873015817
common,fpca256_4,raw256,86,17,1,sensitivity,0.3571428571428571
common,fpca256_4,raw256,86,17,1,specificity,-0.1111111111111111
common,fpca256_4,raw256,87,17,2,roc_auc,-0.0071428571428571175
common,fpca256_4,raw256,87,17,2,sensitivity,0.2857142857142857
common,fpca256_4,raw256,87,17,2,specificity,-0.45000000000000007
common,fpca256_4,raw256,88,17,3,roc_auc,0.03361344537815136
common,fpca256_4,raw256,88,17,3,sensitivity,0.4285714285714286
common,fpca256_4,raw256,88,17,3,specificity,-0.6470588235294118
common,fpca256_4,raw256,89,17,4,roc_auc,0.28195488721804507
common,fpca256_4,raw256,89,17,4,sensitivity,0.2857142857142857
common,fpca256_4,raw256,89,17,4,specificity,-0.21052631578947367
common,fpca256_4,raw256,90,18,0,roc_auc,0.1127819548872181
common,fpca256_4,raw256,90,18,0,sensitivity,0.5714285714285714
common,fpca256_4,raw256,90,18,0,specificity,-0.631578947368421
common,fpca256_4,raw256,91,18,1,roc_auc,-0.02777777777777768
common,fpca256_4,raw256,91,18,1,sensitivity,0.4285714285714286
common,fpca256_4,raw256,91,18,1,specificity,-0.27777777777777773
common,fpca256_4,raw256,92,18,2,roc_auc,0.09243697478991597
common,fpca256_4,raw256,92,18,2,sensitivity,0.1428571428571429
common,fpca256_4,raw256,92,18,2,specificity,0.0
common,fpca256_4,raw256,93,18,3,roc_auc,0.11578947368421055
common,fpca256_4,raw256,93,18,3,sensitivity,0.33333333333333337
common,fpca256_4,raw256,93,18,3,specificity,-0.21052631578947367
common,fpca256_4,raw256,94,18,4,roc_auc,-0.21611721611721613
common,fpca256_4,raw256,94,18,4,sensitivity,-0.07692307692307698
common,fpca256_4,raw256,94,18,4,specificity,-0.09523809523809523
common,fpca256_4,raw256,95,19,0,roc_auc,0.21428571428571425
common,fpca256_4,raw256,95,19,0,sensitivity,0.4285714285714286
common,fpca256_4,raw256,95,19,0,specificity,-0.368421052631579
common,fpca256_4,raw256,96,19,1,roc_auc,-0.011904761904761862
common,fpca256_4,raw256,96,19,1,sensitivity,0.2857142857142857
common,fpca256_4,raw256,96,19,1,specificity,-0.5555555555555556
common,fpca256_4,raw256,97,19,2,roc_auc,-0.05555555555555558
common,fpca256_4,raw256,97,19,2,sensitivity,0.2857142857142857
common,fpca256_4,raw256,97,19,2,specificity,-0.7222222222222222
common,fpca256_4,raw256,98,19,3,roc_auc,0.13684210526315788
common,fpca256_4,raw256,98,19,3,sensitivity,0.4666666666666667
common,fpca256_4,raw256,98,19,3,specificity,-0.368421052631579
common,fpca256_4,raw256,99,19,4,roc_auc,0.011538461538461608
common,fpca256_4,raw256,99,19,4,sensitivity,0.23076923076923084
common,fpca256_4,raw256,99,19,4,specificity,-0.20000000000000007
common,fpca256_5,raw100,0,0,0,roc_auc,-0.10793650793650789
common,fpca256_5,raw100,0,0,0,sensitivity,0.0
common,fpca256_5,raw100,0,0,0,specificity,-0.23809523809523808
common,fpca256_5,raw100,1,0,1,roc_auc,-0.08730158730158732
common,fpca256_5,raw100,1,0,1,sensitivity,0.0714285714285714
common,fpca256_5,raw100,1,0,1,specificity,-0.1111111111111111
common,fpca256_5,raw100,2,0,2,roc_auc,0.03361344537815125
common,fpca256_5,raw100,2,0,2,sensitivity,0.2857142857142857
common,fpca256_5,raw100,2,0,2,specificity,-0.29411764705882354
common,fpca256_5,raw100,3,0,3,roc_auc,0.16541353383458646
common,fpca256_5,raw100,3,0,3,sensitivity,0.1428571428571429
common,fpca256_5,raw100,3,0,3,specificity,-0.15789473684210525
common,fpca256_5,raw100,4,0,4,roc_auc,0.10121457489878549
common,fpca256_5,raw100,4,0,4,sensitivity,0.23076923076923084
common,fpca256_5,raw100,4,0,4,specificity,0.05263157894736842
common,fpca256_5,raw100,5,1,0,roc_auc,-0.011904761904761862
common,fpca256_5,raw100,5,1,0,sensitivity,0.07142857142857151
common,fpca256_5,raw100,5,1,0,specificity,-0.05555555555555555
common,fpca256_5,raw100,6,1,1,roc_auc,-0.0714285714285714
common,fpca256_5,raw100,6,1,1,sensitivity,0.0714285714285714
common,fpca256_5,raw100,6,1,1,specificity,-0.15789473684210525
common,fpca256_5,raw100,7,1,2,roc_auc,-0.019841269841269882
common,fpca256_5,raw100,7,1,2,sensitivity,0.0714285714285714
common,fpca256_5,raw100,7,1,2,specificity,-0.05555555555555558
common,fpca256_5,raw100,8,1,3,roc_auc,0.024561403508771895
common,fpca256_5,raw100,8,1,3,sensitivity,0.20000000000000007
common,fpca256_5,raw100,8,1,3,specificity,-0.3684210526315789
common,fpca256_5,raw100,9,1,4,roc_auc,-0.08846153846153848
common,fpca256_5,raw100,9,1,4,sensitivity,-0.07692307692307698
common,fpca256_5,raw100,9,1,4,specificity,0.15000000000000002
common,fpca256_5,raw100,10,2,0,roc_auc,-0.022556390977443663
common,fpca256_5,raw100,10,2,0,sensitivity,0.0714285714285714
common,fpca256_5,raw100,10,2,0,specificity,-0.2631578947368421
common,fpca256_5,raw100,11,2,1,roc_auc,0.01754385964912275
common,fpca256_5,raw100,11,2,1,sensitivity,0.06666666666666665
common,fpca256_5,raw100,11,2,1,specificity,-0.10526315789473684
common,fpca256_5,raw100,12,2,2,roc_auc,0.018796992481202923
common,fpca256_5,raw100,12,2,2,sensitivity,0.1428571428571428
common,fpca256_5,raw100,12,2,2,specificity,-0.15789473684210525
common,fpca256_5,raw100,13,2,3,roc_auc,-0.10526315789473695
common,fpca256_5,raw100,13,2,3,sensitivity,0.1428571428571429
common,fpca256_5,raw100,13,2,3,specificity,0.0
common,fpca256_5,raw100,14,2,4,roc_auc,0.05128205128205132
common,fpca256_5,raw100,14,2,4,sensitivity,0.15384615384615385
common,fpca256_5,raw100,14,2,4,specificity,-0.16666666666666669
common,fpca256_5,raw100,15,3,0,roc_auc,-0.06349206349206338
common,fpca256_5,raw100,15,3,0,sensitivity,0.07142857142857151
common,fpca256_5,raw100,15,3,0,specificity,-0.1111111111111111
common,fpca256_5,raw100,16,3,1,roc_auc,0.007518796992481147
common,fpca256_5,raw100,16,3,1,sensitivity,-0.07142857142857151
common,fpca256_5,raw100,16,3,1,specificity,-0.42105263157894735
common,fpca256_5,raw100,17,3,2,roc_auc,-0.062962962962963
common,fpca256_5,raw100,17,3,2,sensitivity,0.06666666666666665
common,fpca256_5,raw100,17,3,2,specificity,-0.2222222222222222
common,fpca256_5,raw100,18,3,3,roc_auc,0.08270676691729328
common,fpca256_5,raw100,18,3,3,sensitivity,0.1428571428571429
common,fpca256_5,raw100,18,3,3,specificity,-0.26315789473684215
common,fpca256_5,raw100,19,3,4,roc_auc,0.0038461538461538325
common,fpca256_5,raw100,19,3,4,sensitivity,0.15384615384615385
common,fpca256_5,raw100,19,3,4,specificity,-0.30000000000000004
common,fpca256_5,raw100,20,4,0,roc_auc,0.046428571428571375
common,fpca256_5,raw100,20,4,0,sensitivity,0.07142857142857151
common,fpca256_5,raw100,20,4,0,specificity,-0.2
common,fpca256_5,raw100,21,4,1,roc_auc,0.051587301587301626
common,fpca256_5,raw100,21,4,1,sensitivity,0.2857142857142857
common,fpca256_5,raw100,21,4,1,specificity,-0.2777777777777778
common,fpca256_5,raw100,22,4,2,roc_auc,-0.02631578947368418
common,fpca256_5,raw100,22,4,2,sensitivity,0.1428571428571428
common,fpca256_5,raw100,22,4,2,specificity,-0.05263157894736842
common,fpca256_5,raw100,23,4,3,roc_auc,-0.011904761904761862
common,fpca256_5,raw100,23,4,3,sensitivity,0.1428571428571429
common,fpca256_5,raw100,23,4,3,specificity,-0.2222222222222222
common,fpca256_5,raw100,24,4,4,roc_auc,-0.018796992481203034
common,fpca256_5,raw100,24,4,4,sensitivity,0.0
common,fpca256_5,raw100,24,4,4,specificity,-0.05263157894736842
common,fpca256_5,raw100,25,5,0,roc_auc,0.02777777777777768
common,fpca256_5,raw100,25,5,0,sensitivity,0.0714285714285714
common,fpca256_5,raw100,25,5,0,specificity,-0.1111111111111111
common,fpca256_5,raw100,26,5,1,roc_auc,0.02631578947368418
common,fpca256_5,raw100,26,5,1,sensitivity,0.0
common,fpca256_5,raw100,26,5,1,specificity,-0.15789473684210525
common,fpca256_5,raw100,27,5,2,roc_auc,-0.012121212121212088
common,fpca256_5,raw100,27,5,2,sensitivity,0.20000000000000007
common,fpca256_5,raw100,27,5,2,specificity,-0.3181818181818182
common,fpca256_5,raw100,28,5,3,roc_auc,-0.054621848739495826
common,fpca256_5,raw100,28,5,3,sensitivity,-0.07142857142857151
common,fpca256_5,raw100,28,5,3,specificity,-0.23529411764705882
common,fpca256_5,raw100,29,5,4,roc_auc,-0.08547008547008561
common,fpca256_5,raw100,29,5,4,sensitivity,0.0
common,fpca256_5,raw100,29,5,4,specificity,0.0
common,fpca256_5,raw100,30,6,0,roc_auc,-0.011278195488721776
common,fpca256_5,raw100,30,6,0,sensitivity,0.0
common,fpca256_5,raw100,30,6,0,specificity,0.0
common,fpca256_5,raw100,31,6,1,roc_auc,0.06315789473684208
common,fpca256_5,raw100,31,6,1,sensitivity,0.13333333333333341
common,fpca256_5,raw100,31,6,1,specificity,-0.21052631578947367
common,fpca256_5,raw100,32,6,2,roc_auc,-0.05639097744360899
common,fpca256_5,raw100,32,6,2,sensitivity,0.0714285714285714
common,fpca256_5,raw100,32,6,2,specificity,-0.21052631578947367
common,fpca256_5,raw100,33,6,3,roc_auc,0.10317460317460325
common,fpca256_5,raw100,33,6,3,sensitivity,0.2142857142857142
common,fpca256_5,raw100,33,6,3,specificity,-0.16666666666666669
common,fpca256_5,raw100,34,6,4,roc_auc,-0.05668016194331982
common,fpca256_5,raw100,34,6,4,sensitivity,0.15384615384615385
common,fpca256_5,raw100,34,6,4,specificity,-0.47368421052631576
common,fpca256_5,raw100,35,7,0,roc_auc,-0.0071428571428571175
common,fpca256_5,raw100,35,7,0,sensitivity,0.07142857142857151
common,fpca256_5,raw100,35,7,0,specificity,-0.15000000000000002
common,fpca256_5,raw100,36,7,1,roc_auc,0.03571428571428559
common,fpca256_5,raw100,36,7,1,sensitivity,0.0
common,fpca256_5,raw100,36,7,1,specificity,-0.2222222222222222
common,fpca256_5,raw100,37,7,2,roc_auc,-0.05158730158730174
common,fpca256_5,raw100,37,7,2,sensitivity,0.0714285714285714
common,fpca256_5,raw100,37,7,2,specificity,-0.05555555555555558
common,fpca256_5,raw100,38,7,3,roc_auc,-0.11507936507936511
common,fpca256_5,raw100,38,7,3,sensitivity,0.0714285714285714
common,fpca256_5,raw100,38,7,3,specificity,-0.3888888888888889
common,fpca256_5,raw100,39,7,4,roc_auc,0.10000000000000009
common,fpca256_5,raw100,39,7,4,sensitivity,-0.07142857142857151
common,fpca256_5,raw100,39,7,4,specificity,-0.04999999999999999
common,fpca256_5,raw100,40,8,0,roc_auc,-0.1462585034013606
common,fpca256_5,raw100,40,8,0,sensitivity,0.0
common,fpca256_5,raw100,40,8,0,specificity,-0.047619047619047616
common,fpca256_5,raw100,41,8,1,roc_auc,0.10317460317460314
common,fpca256_5,raw100,41,8,1,sensitivity,0.2142857142857142
common,fpca256_5,raw100,41,8,1,specificity,-0.16666666666666669
common,fpca256_5,raw100,42,8,2,roc_auc,0.022222222222222254
common,fpca256_5,raw100,42,8,2,sensitivity,0.1333333333333333
common,fpca256_5,raw100,42,8,2,specificity,-0.2777777777777778
common,fpca256_5,raw100,43,8,3,roc_auc,0.019841269841269882
common,fpca256_5,raw100,43,8,3,sensitivity,0.1428571428571429
common,fpca256_5,raw100,43,8,3,specificity,-0.38888888888888895
common,fpca256_5,raw100,44,8,4,roc_auc,0.03238866396761131
common,fpca256_5,raw100,44,8,4,sensitivity,0.15384615384615385
common,fpca256_5,raw100,44,8,4,specificity,-0.15789473684210525
common,fpca256_5,raw100,45,9,0,roc_auc,0.09523809523809523
common,fpca256_5,raw100,45,9,0,sensitivity,0.0714285714285714
common,fpca256_5,raw100,45,9,0,specificity,-0.05555555555555558
common,fpca256_5,raw100,46,9,1,roc_auc,0.010000000000000009
common,fpca256_5,raw100,46,9,1,sensitivity,0.13333333333333341
common,fpca256_5,raw100,46,9,1,specificity,-0.2
common,fpca256_5,raw100,47,9,2,roc_auc,-0.015873015873015928
common,fpca256_5,raw100,47,9,2,sensitivity,0.0714285714285714
common,fpca256_5,raw100,47,9,2,specificity,-0.16666666666666669
common,fpca256_5,raw100,48,9,3,roc_auc,-0.08928571428571441
common,fpca256_5,raw100,48,9,3,sensitivity,0.0
common,fpca256_5,raw100,48,9,3,specificity,-0.25000000000000006
common,fpca256_5,raw100,49,9,4,roc_auc,-0.11111111111111105
common,fpca256_5,raw100,49,9,4,sensitivity,0.07692307692307687
common,fpca256_5,raw100,49,9,4,specificity,-0.3333333333333333
common,fpca256_5,raw100,50,10,0,roc_auc,-0.10317460317460314
common,fpca256_5,raw100,50,10,0,sensitivity,0.0714285714285714
common,fpca256_5,raw100,50,10,0,specificity,-0.3333333333333333
common,fpca256_5,raw100,51,10,1,roc_auc,0.004201680672268893
common,fpca256_5,raw100,51,10,1,sensitivity,0.0
common,fpca256_5,raw100,51,10,1,specificity,-0.4117647058823529
common,fpca256_5,raw100,52,10,2,roc_auc,-0.025974025974025983
common,fpca256_5,raw100,52,10,2,sensitivity,0.1428571428571429
common,fpca256_5,raw100,52,10,2,specificity,-0.27272727272727276
common,fpca256_5,raw100,53,10,3,roc_auc,0.00793650793650802
common,fpca256_5,raw100,53,10,3,sensitivity,0.1428571428571428
common,fpca256_5,raw100,53,10,3,specificity,0.0
common,fpca256_5,raw100,54,10,4,roc_auc,0.02631578947368418
common,fpca256_5,raw100,54,10,4,sensitivity,0.1428571428571429
common,fpca256_5,raw100,54,10,4,specificity,-0.15789473684210525
common,fpca256_5,raw100,55,11,0,roc_auc,-0.09333333333333327
common,fpca256_5,raw100,55,11,0,sensitivity,-0.06666666666666665
common,fpca256_5,raw100,55,11,0,specificity,-0.15000000000000002
common,fpca256_5,raw100,56,11,1,roc_auc,0.025210084033613356
common,fpca256_5,raw100,56,11,1,sensitivity,0.0714285714285714
common,fpca256_5,raw100,56,11,1,specificity,-0.05882352941176472
common,fpca256_5,raw100,57,11,2,roc_auc,0.0714285714285714
common,fpca256_5,raw100,57,11,2,sensitivity,-0.07142857142857151
common,fpca256_5,raw100,57,11,2,specificity,-0.1
common,fpca256_5,raw100,58,11,3,roc_auc,-0.06349206349206349
common,fpca256_5,raw100,58,11,3,sensitivity,0.0714285714285714
common,fpca256_5,raw100,58,11,3,specificity,-0.11111111111111113
common,fpca256_5,raw100,59,11,4,roc_auc,-0.07692307692307698
common,fpca256_5,raw100,59,11,4,sensitivity,0.15384615384615385
common,fpca256_5,raw100,59,11,4,specificity,-0.15789473684210525
common,fpca256_5,raw100,60,12,0,roc_auc,0.14117647058823524
common,fpca256_5,raw100,60,12,0,sensitivity,0.1333333333333333
common,fpca256_5,raw100,60,12,0,specificity,-0.11764705882352944
common,fpca256_5,raw100,61,12,1,roc_auc,-0.02631578947368407
common,fpca256_5,raw100,61,12,1,sensitivity,0.0714285714285714
common,fpca256_5,raw100,61,12,1,specificity,-0.2631578947368421
common,fpca256_5,raw100,62,12,2,roc_auc,0.06390977443609025
common,fpca256_5,raw100,62,12,2,sensitivity,0.0
common,fpca256_5,raw100,62,12,2,specificity,-0.05263157894736842
common,fpca256_5,raw100,63,12,3,roc_auc,-0.12142857142857144
common,fpca256_5,raw100,63,12,3,sensitivity,0.0
common,fpca256_5,raw100,63,12,3,specificity,-0.24999999999999997
common,fpca256_5,raw100,64,12,4,roc_auc,-0.06072874493927116
common,fpca256_5,raw100,64,12,4,sensitivity,0.15384615384615385
common,fpca256_5,raw100,64,12,4,specificity,-0.15789473684210525
common,fpca256_5,raw100,65,13,0,roc_auc,0.1269841269841271
common,fpca256_5,raw100,65,13,0,sensitivity,0.0714285714285714
common,fpca256_5,raw100,65,13,0,specificity,-0.3888888888888889
common,fpca256_5,raw100,66,13,1,roc_auc,-0.006666666666666599
common,fpca256_5,raw100,66,13,1,sensitivity,0.1333333333333333
common,fpca256_5,raw100,66,13,1,specificity,-0.5
common,fpca256_5,raw100,67,13,2,roc_auc,-0.03759398496240607
common,fpca256_5,raw100,67,13,2,sensitivity,0.1428571428571428
common,fpca256_5,raw100,67,13,2,specificity,-0.10526315789473684
common,fpca256_5,raw100,68,13,3,roc_auc,0.12184873949579822
common,fpca256_5,raw100,68,13,3,sensitivity,0.0
common,fpca256_5,raw100,68,13,3,specificity,-0.05882352941176472
common,fpca256_5,raw100,69,13,4,roc_auc,-0.011538461538461386
common,fpca256_5,raw100,69,13,4,sensitivity,0.15384615384615385
common,fpca256_5,raw100,69,13,4,specificity,-0.15000000000000002
common,fpca256_5,raw100,70,14,0,roc_auc,-0.024561403508771895
common,fpca256_5,raw100,70,14,0,sensitivity,0.06666666666666665
common,fpca256_5,raw100,70,14,0,specificity,-0.3684210526315789
common,fpca256_5,raw100,71,14,1,roc_auc,-0.003968253968253954
common,fpca256_5,raw100,71,14,1,sensitivity,0.0714285714285714
common,fpca256_5,raw100,71,14,1,specificity,-0.2777777777777778
common,fpca256_5,raw100,72,14,2,roc_auc,-0.12301587301587302
common,fpca256_5,raw100,72,14,2,sensitivity,0.2142857142857143
common,fpca256_5,raw100,72,14,2,specificity,-0.2222222222222222
common,fpca256_5,raw100,73,14,3,roc_auc,0.03928571428571437
common,fpca256_5,raw100,73,14,3,sensitivity,0.4285714285714286
common,fpca256_5,raw100,73,14,3,specificity,-0.19999999999999998
common,fpca256_5,raw100,74,14,4,roc_auc,0.01619433198380571
common,fpca256_5,raw100,74,14,4,sensitivity,-0.07692307692307687
common,fpca256_5,raw100,74,14,4,specificity,-0.21052631578947367
common,fpca256_5,raw100,75,15,0,roc_auc,-0.1127819548872181
common,fpca256_5,raw100,75,15,0,sensitivity,0.07142857142857151
common,fpca256_5,raw100,75,15,0,specificity,-0.2631578947368421
common,fpca256_5,raw100,76,15,1,roc_auc,-0.08730158730158721
