label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
CANCER,target,13.445001494288443,0.13787968469465187,0.20291140160151094,53
CANCER,target,13.655001521706579,0.1717496557453341,0.21841771981154165,53
CANCER,target,13.865001549124715,0.17290667196980222,0.21891710559674563,53
CANCER,target,14.075001576542851,0.1792273476550485,0.2165330545828565,53
CANCER,target,14.285001603960989,0.1672628776218619,0.20175145557476526,53
CANCER,target,14.495001631379125,0.15565284776427324,0.1864251810158804,53
CANCER,target,14.705001658797261,0.14732686370501205,0.17816831235311054,53
CANCER,target,14.915001686215398,0.13872675704612727,0.1709676091386447,53
CANCER,target,15.125001713633536,0.13473575490338857,0.1524495682125982,53
CANCER,target,15.335001741051672,0.12306882408698261,0.1369533815669671,53
CANCER,target,15.545001768469808,0.113241067488553,0.12868213110793048,53
CANCER,target,15.755001795887944,0.10176988878479527,0.12086796925830678,53
CANCER,target,15.96500182330608,0.09281462311552424,0.10546201570573943,53
CANCER,target,16.175001850724218,0.08960306435349326,0.10372806983342923,53
CANCER,target,16.385001878142354,0.09902289750827517,0.10812273336607825,53
CANCER,target,16.59500190556049,0.08673961836845641,0.10233453393507046,53
