profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_10,outer_fold,2,10,0.0009109307099130232,0.956091505086887
fpca256_10,outer_fold,3,1,0.593067669964185,0.593067669964185
fpca256_10,outer_fold,3,2,0.29416320060641077,0.8872308705705958
fpca256_10,outer_fold,3,3,0.03759950278427228,0.9248303733548681
fpca256_10,outer_fold,3,4,0.019226617737353922,0.944056991092222
fpca256_10,outer_fold,3,5,0.0047921649406667925,0.9488491560328888
fpca256_10,outer_fold,3,6,0.0017788410091782215,0.950627997042067
fpca256_10,outer_fold,3,7,0.00132092326187217,0.9519489203039392
fpca256_10,outer_fold,3,8,0.0010469831555315024,0.9529959034594707
fpca256_10,outer_fold,3,9,0.0009208282158256622,0.9539167316752963
fpca256_10,outer_fold,3,10,0.0008907584791196149,0.9548074901544159
fpca256_10,outer_fold,4,1,0.6599399922385685,0.6599399922385685
fpca256_10,outer_fold,4,2,0.23602504892985707,0.8959650411684256
fpca256_10,outer_fold,4,3,0.034053978213744326,0.9300190193821699
fpca256_10,outer_fold,4,4,0.01686521184470233,0.9468842312268723
fpca256_10,outer_fold,4,5,0.004505146865846841,0.9513893780927191
fpca256_10,outer_fold,4,6,0.0016117475313868364,0.9530011256241059
fpca256_10,outer_fold,4,7,0.00135323105546897,0.9543543566795748
fpca256_10,outer_fold,4,8,0.0010279753832218796,0.9553823320627967
fpca256_10,outer_fold,4,9,0.0009286800639767246,0.9563110121267734
fpca256_10,outer_fold,4,10,0.000907947905364137,0.9572189600321375
fpca256_10,outer_fold,5,1,0.6431408591174037,0.6431408591174037
fpca256_10,outer_fold,5,2,0.2559383643070669,0.8990792234244707
fpca256_10,outer_fold,5,3,0.03543817233347453,0.9345173957579452
fpca256_10,outer_fold,5,4,0.015434091192097162,0.9499514869500424
fpca256_10,outer_fold,5,5,0.004026957687619234,0.9539784446376616
fpca256_10,outer_fold,5,6,0.0015410784628697913,0.9555195231005313
fpca256_10,outer_fold,5,7,0.0012077757751119197,0.9567272988756432
fpca256_10,outer_fold,5,8,0.000979320957110333,0.9577066198327535
fpca256_10,outer_fold,5,9,0.0008853628233409689,0.9585919826560945
fpca256_10,outer_fold,5,10,0.0008455561956670443,0.9594375388517615
fpca256_10,outer_fold,6,1,0.6488398007490208,0.6488398007490208
fpca256_10,outer_fold,6,2,0.24714810557279251,0.8959879063218134
fpca256_10,outer_fold,6,3,0.033987429814161994,0.9299753361359754
fpca256_10,outer_fold,6,4,0.017340251932976454,0.9473155880689519
fpca256_10,outer_fold,6,5,0.004319609495709445,0.9516351975646613
fpca256_10,outer_fold,6,6,0.0015867437789509893,0.9532219413436123
fpca256_10,outer_fold,6,7,0.001290603664597259,0.9545125450082095
fpca256_10,outer_fold,6,8,0.0010259378148518646,0.9555384828230613
fpca256_10,outer_fold,6,9,0.0009053804760140935,0.9564438632990754
fpca256_10,outer_fold,6,10,0.0008551070704809309,0.9572989703695564
fpca256_10,outer_fold,7,1,0.63013887645128,0.63013887645128
fpca256_10,outer_fold,7,2,0.26458215289350556,0.8947210293447856
fpca256_10,outer_fold,7,3,0.03296520089855044,0.9276862302433361
fpca256_10,outer_fold,7,4,0.018291036932917934,0.945977267176254
fpca256_10,outer_fold,7,5,0.004554436657191368,0.9505317038334453
fpca256_10,outer_fold,7,6,0.0016357910332536918,0.952167494866699
fpca256_10,outer_fold,7,7,0.0013277789887039852,0.953495273855403
