cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
full_npt256,fpca256_15,raw256,10,2,0,roc_auc,-0.06984126984126982
full_npt256,fpca256_15,raw256,10,2,0,sensitivity,0.1333333333333333
full_npt256,fpca256_15,raw256,10,2,0,specificity,-0.28571428571428575
full_npt256,fpca256_15,raw256,11,2,1,roc_auc,0.09122807017543855
full_npt256,fpca256_15,raw256,11,2,1,sensitivity,0.2666666666666667
full_npt256,fpca256_15,raw256,11,2,1,specificity,0.0
full_npt256,fpca256_15,raw256,12,2,2,roc_auc,-0.09722222222222232
full_npt256,fpca256_15,raw256,12,2,2,sensitivity,0.25
full_npt256,fpca256_15,raw256,12,2,2,specificity,-0.6666666666666667
full_npt256,fpca256_15,raw256,13,2,3,roc_auc,-0.014285714285714346
full_npt256,fpca256_15,raw256,13,2,3,sensitivity,0.3571428571428572
full_npt256,fpca256_15,raw256,13,2,3,specificity,-0.4
full_npt256,fpca256_15,raw256,14,2,4,roc_auc,-0.06766917293233088
full_npt256,fpca256_15,raw256,14,2,4,sensitivity,0.35714285714285715
full_npt256,fpca256_15,raw256,14,2,4,specificity,-0.5789473684210527
full_npt256,fpca256_15,raw256,15,3,0,roc_auc,0.010000000000000009
full_npt256,fpca256_15,raw256,15,3,0,sensitivity,0.2666666666666667
full_npt256,fpca256_15,raw256,15,3,0,specificity,-0.2
full_npt256,fpca256_15,raw256,16,3,1,roc_auc,0.05555555555555558
full_npt256,fpca256_15,raw256,16,3,1,sensitivity,0.46666666666666673
full_npt256,fpca256_15,raw256,16,3,1,specificity,-0.5555555555555556
full_npt256,fpca256_15,raw256,17,3,2,roc_auc,0.08333333333333337
full_npt256,fpca256_15,raw256,17,3,2,sensitivity,0.3125
full_npt256,fpca256_15,raw256,17,3,2,specificity,-0.4444444444444444
full_npt256,fpca256_15,raw256,18,3,3,roc_auc,-0.03741496598639449
full_npt256,fpca256_15,raw256,18,3,3,sensitivity,0.2142857142857142
full_npt256,fpca256_15,raw256,18,3,3,specificity,-0.3333333333333333
full_npt256,fpca256_15,raw256,19,3,4,roc_auc,0.021428571428571463
full_npt256,fpca256_15,raw256,19,3,4,sensitivity,0.3571428571428572
full_npt256,fpca256_15,raw256,19,3,4,specificity,-0.30000000000000004
full_npt256,fpca256_15,raw256,20,4,0,roc_auc,0.03289473684210531
full_npt256,fpca256_15,raw256,20,4,0,sensitivity,0.25
full_npt256,fpca256_15,raw256,20,4,0,specificity,-0.2631578947368421
full_npt256,fpca256_15,raw256,21,4,1,roc_auc,0.16491228070175445
full_npt256,fpca256_15,raw256,21,4,1,sensitivity,0.20000000000000007
full_npt256,fpca256_15,raw256,21,4,1,specificity,-0.10526315789473684
full_npt256,fpca256_15,raw256,22,4,2,roc_auc,-0.01851851851851849
full_npt256,fpca256_15,raw256,22,4,2,sensitivity,0.20000000000000007
full_npt256,fpca256_15,raw256,22,4,2,specificity,-0.44444444444444453
full_npt256,fpca256_15,raw256,23,4,3,roc_auc,-0.014285714285714346
full_npt256,fpca256_15,raw256,23,4,3,sensitivity,0.1428571428571429
