label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
BENIGN,contralateral,11.555001247525214,0.10706298349925732,0.11416287654572288,70
BENIGN,contralateral,11.76500127494335,0.11653074849069946,0.12680196445249928,70
BENIGN,contralateral,11.975001302361486,0.127648688662126,0.14276754319417403,70
BENIGN,contralateral,12.185001329779622,0.15420406777152018,0.1584667656755856,70
BENIGN,contralateral,12.39500135719776,0.13415142790373702,0.16164584696427622,70
BENIGN,contralateral,12.605001384615896,0.15073747628438078,0.1763313882126342,70
BENIGN,contralateral,12.815001412034032,0.1539370989332687,0.18676882080947677,70
BENIGN,contralateral,13.025001439452168,0.1654126601563411,0.19937718176788513,70
BENIGN,contralateral,13.235001466870306,0.16602961041953915,0.21301775736541886,70
BENIGN,contralateral,13.445001494288443,0.19904341439716358,0.23764742564721492,70
BENIGN,contralateral,13.655001521706579,0.19298251068110697,0.2342764007192913,70
BENIGN,contralateral,13.865001549124715,0.21102038634740863,0.23649660923481675,70
BENIGN,contralateral,14.075001576542851,0.20293807691169521,0.23357977892796425,70
BENIGN,contralateral,14.285001603960989,0.18323817927727076,0.21125660053477222,70
BENIGN,contralateral,14.495001631379125,0.20337192233262275,0.2174643498427814,70
BENIGN,contralateral,14.705001658797261,0.17791420888656753,0.19411612725603783,70
BENIGN,contralateral,14.915001686215398,0.15084861308818953,0.18245463034054293,70
BENIGN,contralateral,15.125001713633536,0.15707929819337865,0.1614632442391025,70
BENIGN,contralateral,15.335001741051672,0.12093308893618128,0.13973294300976632,70
BENIGN,contralateral,15.545001768469808,0.11879240012683819,0.1317098939949055,70
BENIGN,contralateral,15.755001795887944,0.10034651371383718,0.11670458878205743,70
BENIGN,contralateral,15.96500182330608,0.10861454536639997,0.11107360520854222,70
BENIGN,contralateral,16.175001850724218,0.09733476801690337,0.10385055917707929,70
BENIGN,contralateral,16.385001878142354,0.07379072099863294,0.0946306096801895,70
BENIGN,contralateral,16.59500190556049,0.08518371379549813,0.09595425655351025,70
BENIGN,contralateral,16.805001932978627,0.09249958122442209,0.09828485706756179,70
BENIGN,contralateral,17.015001960396766,0.08050687586072203,0.09677610248988557,70
BENIGN,contralateral,17.2250019878149,0.08287913766708176,0.10284973001562266,70
BENIGN,contralateral,17.43500201523304,0.1001040396180299,0.1133899031226706,70
BENIGN,contralateral,17.64500204265117,0.09574199074121678,0.10753478777070423,70
BENIGN,contralateral,17.85500207006931,0.08764131389685006,0.11778619127762757,70
BENIGN,contralateral,18.065002097487447,0.08616763962907462,0.11459730394557748,70
BENIGN,contralateral,18.275002124905583,0.10371411018620558,0.12302210345267632,70
BENIGN,contralateral,18.485002152323723,0.09380712236407616,0.1317581834562993,70
BENIGN,contralateral,18.695002179741856,0.1070696487895923,0.13816002850783424,70
BENIGN,contralateral,18.905002207159995,0.09835445856560115,0.1380503364605479,70
BENIGN,contralateral,19.115002234578128,0.12085726034315855,0.15007043050195323,70
BENIGN,contralateral,19.325002261996268,0.10745346201416656,0.1429726736554486,70
BENIGN,contralateral,19.5350022894144,0.10463390114020164,0.14945616380209437,70
BENIGN,contralateral,19.74500231683254,0.11139917791504791,0.15809490944181379,70
BENIGN,contralateral,19.955002344250673,0.12188171163085765,0.15714732256542793,70
BENIGN,contralateral,20.165002371668812,0.11035067076424221,0.15227932245016643,70
BENIGN,contralateral,20.375002399086952,0.121672608669918,0.15963982792669842,70
BENIGN,contralateral,20.585002426505085,0.11442609789130749,0.16009180113168475,70
BENIGN,contralateral,20.795002453923225,0.11426597197040464,0.16070694001034044,70
BENIGN,contralateral,21.005002481341357,0.11761096671619134,0.15683998760285778,70
BENIGN,contralateral,21.215002508759497,0.11490297287137954,0.15982862484462926,70
BENIGN,contralateral,21.42500253617763,0.11297944537238927,0.16132483350933957,70
BENIGN,contralateral,21.63500256359577,0.11026719346454344,0.15899663562342678,70
BENIGN,contralateral,21.845002591013902,0.12823316249730593,0.1491279371291718,70
BENIGN,contralateral,22.05500261843204,0.12113430611100776,0.15975104988402847,70
BENIGN,contralateral,22.265002645850174,0.11356840560313053,0.1504284695292917,70
BENIGN,contralateral,22.475002673268314,0.1119031685210283,0.14928682753275396,70
BENIGN,contralateral,22.685002700686454,0.10677327241310153,0.15222573887904628,70
BENIGN,contralateral,22.89500272810459,0.09812374289493486,0.14091063966568795,70
BENIGN,target,2.105000013709068,0.09130978605433285,0.10470989003629226,70
BENIGN,target,2.3150000411272047,0.09371989696322582,0.10466442285832474,70
BENIGN,target,2.5250000685453413,0.10813375274335815,0.11016842957603906,70
BENIGN,target,2.7350000959634775,0.10670850869048754,0.11155869342978854,70
BENIGN,target,2.9450001233816145,0.08124686926664129,0.09104721417796845,70
BENIGN,target,3.1550001507997507,0.08320196939197488,0.08928965860034059,70
BENIGN,target,3.3650001782178873,0.07843363013650329,0.07978769026532975,70
BENIGN,target,3.575000205636024,0.06439144110145159,0.0697123818376821,70
