split_id,component,aligned_coefficient,basis_abs_cosine
15,12,0.014003143140988003,0.20765178361654468
15,13,-0.14085667264492815,0.23003616377229896
15,14,0.08737927933288725,0.7310458915648823
15,15,0.001962392434304669,0.7986815169936751
15,16,0.14943135065357058,0.2339829113052965
15,17,-0.12180474393675406,0.24425837100288977
15,18,-0.010768168112220975,0.39891186144661506
15,19,-0.016837120318065425,0.04569201206147535
15,20,-0.19691485677345935,0.47678410911197766
15,21,-0.08554261796107566,0.2316439243426719
15,22,-0.05478656011446746,0.491073283279684
15,23,-0.08310927442904675,0.09218839534811546
15,24,0.01570885306480767,0.30489417483138775
15,25,-0.09299612210635974,0.039174617385488136
15,26,0.12683704552412087,0.4156089205821796
15,27,0.03762549417982887,0.08756964545677083
15,28,-0.06892638761524159,0.1558887554323486
15,29,-0.28632604762441244,0.44377670944768977
15,30,0.1226922202115955,0.3560584789508103
16,1,0.42208889683713796,0.9951844455095633
16,2,-0.1334873391138656,0.994217230782455
16,3,0.03801410548671988,0.9930353338619429
16,4,-0.2421567697843944,0.9930711925247414
16,5,-0.09105811981627238,0.9951334657667595
16,6,-0.22063183512485232,0.9830300308306741
16,7,0.178949786605502,0.9471655287794016
16,8,0.030655820067796012,0.8719763139723983
16,9,0.10094134097676737,0.7910052468991398
16,10,-0.16099979703316095,0.7456441386497819
16,11,-0.06915865401670067,0.05962666019876206
16,12,-0.06944574594440474,0.6367204401317995
16,13,-0.08857026723878379,0.24455676893613587
16,14,-0.0662603818876991,0.2307804277577309
16,15,0.0477675332310772,0.048955818949227625
16,16,0.18168711487645867,0.36896700828244294
16,17,-0.19900327548030233,0.7671160281542793
16,18,-0.07700388740561388,0.05529658577760734
16,19,-0.08164622729577937,0.06166036685444627
16,20,0.11367333378836603,0.033658379831457134
16,21,-0.11166374632408556,0.03295412878821413
16,22,0.3052780059524838,0.04211737067140001
16,23,-0.01477354621589616,0.08966234571723888
16,24,0.19494797107479872,0.02166000971041357
16,25,-0.19313547102060363,0.4086896655589566
16,26,-0.04618442751120424,0.016160553027860444
16,27,-0.03170639041753972,0.0770774620176496
16,28,-0.14951537701124254,0.09519972737357757
16,29,0.04028156842154337,0.2565850576296959
16,30,-0.1144428121295007,0.1201303952794723
17,1,0.31922185355623917,0.9997261800087296
17,2,-0.06599150744040173,0.9993483972266084
17,3,0.033775635089294744,0.9992759723388389
17,4,-0.193491023726579,0.9994874394972786
17,5,0.10094562263478014,0.9964397311674114
17,6,-0.27399339018871616,0.9907217481168356
17,7,0.19977546675868696,0.9849871860303226
17,8,0.13167766959957442,0.925008293348671
17,9,0.14850026347008616,0.8314207587824132
17,10,-0.14311521034399155,0.40742207651585216
17,11,-0.0745809153701092,0.4786414467142012
17,12,0.07900969135310847,0.7403975125278722
17,13,-0.12755970307125367,0.8120334544469592
17,14,0.016504469835581147,0.6287890570213477
17,15,0.08029686407780563,0.30670325142889726
17,16,-0.06772537185967825,0.21049709428601338
17,17,0.03729197448662026,0.6540713044202964
17,18,-0.1603017215807902,0.2267425297885101
17,19,0.0771311247287021,0.09982071918481464
17,20,0.15149944720751787,0.5393536941413906
17,21,-0.009521264156859808,0.37379255106220177
17,22,0.05690701842538173,0.3299048031177758
17,23,-0.18176362130033152,0.6224060466340691
17,24,0.08425977142859617,0.1207063345886928
17,25,0.17332417598423594,0.6790198297249723
17,26,-0.09697968442751481,0.4331752104423663
17,27,0.06160583420550548,0.26400645680568524
17,28,0.13081669250548617,0.1714432143674981
17,29,-0.3690810240541867,0.140359916298679
17,30,0.030190096363792922,0.17008002193372
18,1,0.12949610070661197,0.9993143183196044
18,2,-0.07894560241951624,0.9992449128869767
18,3,0.20298030767581432,0.9933018543860898
18,4,-0.16556893979061305,0.9929764064935002
18,5,0.0317965942388681,0.9974090700249875
18,6,-0.14953912693369467,0.9815207825769059
18,7,0.14533082207089562,0.9620454160251601
18,8,0.014273531762135116,0.9243039380372466
18,9,-0.032916496444730985,0.8919450039255568
18,10,-0.2798686031760349,0.747470366224082
18,11,-0.03710618160696187,0.767380422372989
18,12,-0.042088969302815304,0.3896019218688893
18,13,-0.14131706641431477,0.5092599492878552
18,14,0.04691527464917299,0.5697840069159376
18,15,-0.026863237280815726,0.32081989270191474
18,16,0.08572803222180321,0.04167177184271515
18,17,-0.09298661079591816,0.5410657420219032
18,18,-0.005923474893226373,0.44367180905033576
18,19,0.0845171360157001,0.03455860969947183
18,20,0.02862274312852602,0.011554953696186365
18,21,-0.12913761926895595,0.554443210142882
18,22,-0.09988679270671351,0.11256319305757258
18,23,-0.13828922927295195,0.3246880960547476
18,24,-0.1186186946216199,0.19106953705449697
18,25,0.3210583840745315,0.45230315644598906
18,26,0.036243075533408504,0.1994905012762361
18,27,0.19825078502317073,0.026284112122807183
18,28,-0.014075630694688503,0.03863521098009062
18,29,0.023573198762712015,0.11857630443414847
18,30,0.2567723409504781,0.04109264816898887
19,1,0.43332077995285784,0.998845806742696
19,2,-0.2510827047878065,0.998753588536136
19,3,0.07676748616761912,0.9981766978203401
19,4,-0.2727348235955958,0.9973160182645896
19,5,-0.04131471465820249,0.9958553583998182
19,6,-0.11774875712057137,0.9790231892698877
19,7,0.02222615996692239,0.9303984342046765
19,8,-0.034887379823624415,0.9075207153301682
19,9,0.059333978945023645,0.673733120070648
19,10,-0.13404430575000215,0.7643719628185357
19,11,-0.07046008713533862,0.36360208847925257
19,12,-0.026721345683418465,0.47080430320448974
19,13,-0.1682479483240098,0.1689152446465697
19,14,-0.14310469868887676,0.11201963820081634
19,15,-0.16240243724977754,0.566927424762434
19,16,0.07441568883102136,0.02410976315202671
19,17,-0.07342696924610646,0.4803949324924131
19,18,-0.09794773350411352,0.3877139375987452
19,19,0.024785806850904778,0.12408783790880992
19,20,0.052673253954821815,0.49325011636795946
19,21,0.029117857497337203,0.27761501200297023
19,22,0.046309411918118076,0.24314573634137576
19,23,0.08219064732024237,0.5242518818974637
19,24,-0.03207444888665947,0.17740670525124552
19,25,-0.13521286396760654,0.08259374153867864
19,26,-0.028173376312007278,0.2000744622102446
19,27,0.15249847849011997,0.20374773078616165
19,28,0.0892626970850992,0.08750347595271485
19,29,-0.17326188413704588,0.19576270380734145
19,30,0.24518118535048034,0.2839956748980942
20,1,0.36527911308719874,0.9986353832119391
20,2,-0.17326584789672922,0.9986441685917304
20,3,0.11511551080048729,0.9991920836875017
20,4,-0.23731289863160338,0.9985042435778155
20,5,-0.0002003665813438845,0.9954169488114957
20,6,-0.19359787796375394,0.986126907079382
20,7,0.170751741880161,0.9534958817134991
20,8,-0.01632085837459112,0.945284821480044
20,9,0.23090264590278847,0.8318128881131372
20,10,-0.15276255630904123,0.7841094931826498
20,11,-0.04881782666657969,0.7723272600832896
20,12,-0.23145054065108125,0.7395196280403274
20,13,0.10254088954706699,0.7438383359862317
20,14,-0.16936587047708399,0.19203640250858772
20,15,-0.28151086845243045,0.14064267818546294
20,16,0.050631075365674405,0.7393772865477524
